text,label
"TEKNOFEST’İN GÖZDELERİNE AKÜ’DEN TAM DESTEK  https://t.co/0AGmGgjxow 
@kocatepeuniv @Karakas1969",1
TEKNOFEST-2020’de dereceye girenlere hediye https://t.co/4IBcJ2h9yQ,1
Trabzon Milletvekilleri Teknofest İçin Bayraktar’la Görüşecekler! https://t.co/HbeRAh3mo2,0
"Yıldız 1911, TEKNOFEST'in başarılı yüzleri ile röportajlara devam ediyor. Bu haftaki konuğumuz Sabit Üst Uzuv Dış İskelet Rehabilitasyon Robotu üreticileri Özgür Ege Aydoğan 
Emin Abdullah Kazancı ve Fatih Karadeniz. Beğenip paylaşarak bizlere destek olabilirsiniz.#yildizparliyor https://t.co/SnII04MKjD",1
"Geçtiğimiz ay düzenlenen Teknofest'te farklı kategorilerde başarı elde eden öğrencilerimizi ağırladık. Onlar sadece Üniversitemizin değil, Ülkemizin geleceği için de özel bir öneme sahip. Her biri ile ayrı ayrı gurur duyuyoruz. Desteğimiz hiç azalmayacak.

https://t.co/SB9KBE2fkh https://t.co/9jvfZGx27R",1
"TEKNOFEST 2020'de hazırlamış olduğu ""Ev Tipi Hidroelektrik Sistemi (E-HES)"" projesiyle Gazi Anadolu Lisesi öğrencisi Muhammed Ali YAHŞİ, Türkiye 4.'sü olarak en iyi sunum ödülünün sahibi olmuştur.👏
@tcmeb @ziyaselcuk @safran1958 @istanbulilmem @memleventyazici @OzilLevent https://t.co/sqP18coRCT",0
@hltbrcn Devlete bağlamadım. Bizim konuştuğumuz konular bunlar dedim. Startuplar konuşarak doğmaz. Şahsen ben Startuplara elimden gelen her türlü teknik desteği veriyorum. Hatta bu ara çok abarttım. Teknofest'e de saygım sonsuz.,0
@CoderBora Konunun özünde dediğiniz haklı. Saydıklariniz özel firmalar. Cumlenizin sonunu devlete baglamissiniz.sizin gibi değerli yazılımcilar startup projeler çıkartıp - geliştirip yukarıdaki gibi firmalar doğacak ki bizde konuşalım :) teknofest ile ilgili hiç twit attiniz mi?,0
"@Selcuk #MilliTeknolojiHamlesi

#TEKNOFEST 

🚀❤️🇹🇷",1
"@elifandyoda @pillreder Teknofest, t3 vakfi, savunma sanayide baya bir firma boyle seylere destek veriyo. Onlari denemediyseniz kesin basvurun eminim projeniz iyiyse desteklerler",1
"@mufidyuksel @Mamoste_Caan Müfit Bey, Irkçılık yükseliyor diyorsunuz. Somut bir örneği var mı bunun? Mesela nasıl yükseliyor? Milyonlarca Suriyeli kardeşimize kapılarımızı açarak mı yapmış oluyoruz bunu? Ya da mesela bu sene TEKNOFEST gibi bir organizasyonu bile Güneydoğu'da yaparak mı?",0
"Balıkesir Üniversitesinde öğrenim gören 7 arkadaş, iki yıllık çalışmalarının sonucunda ürettikleri su altı drone prototipini Havacılık, Uzay ve Teknoloji Festivali TEKNOFEST’te görücüye çıkardı.
#Balıkesir 👏

➡️https://t.co/TSfl8JgC9O https://t.co/2l2CPob9sT",0
@teknofestist 🇹🇷🇹🇷🇹🇷 #Güçlü #Türkiye #MilliTeknolojiHamlesi #Teknofest,1
@Selcuk #teknofest Allah sizden razı olsun Selçuk bey emeği geçenlere teşekkürler ediyoruz,1
Adamsın @Selcuk Gururumuzsun 🇹🇷🇹🇷🇹🇷#MilliTeknolojiHamlesi #TEKNOFEST 🇹🇷 https://t.co/rn6ele3fYd,1
"Ülkemizin havacılık alanına yeni bir soluk getirerek 1984 yılında kurulan Baykar firmasının 2000'li yılların başlarında havacılık sektöründe bir çığır açarak akamete uğramış havaciliğimizin ters yüz edilmesi. 
Keyifli Okumalar!!

Link: https://t.co/Xj6q7zGr0c

#teknofest #blogtr https://t.co/iuSpn7mVre",0
"DEVLET EBED MÜDDET 
#teknofest",0
"Damat @Selcuk Bey;
Biraz medya kanallarından geride durunuz. 
Haber niceliği, niteliği ne kadar üst level olsa da sizi yıpratıyor. 

Bir de artık #teknofest ‘den bıktık. 
Herşey tadında güzel.",-1
"👍🇹🇷👏🌹
#TEKNOFEST https://t.co/eiBBXAcG4m",1
"@Selcuk #MilliTeknolojiHamlesi'ne omuz veren herkes ile gurur duyuyoruz.🚀🇹🇷

#teknofest https://t.co/jPk1twfLIp",1
@pinaaryyavuzz Benden teknofest projesi istediler de ondan şey ettim,0
"@teknofest takımlarımızın projelerini konuştuk, heyecanlandık, gururlandık. @YildirimBld mize, @oktayyilmaz16 başkana, tüm sponsorlarımıza, danışmanlarımıza ve gençlerimize teşekkür ederim. Geleceğimiz, gençlerle güvende ia.
@varank 
@Selcuk 
@YuksekogretimK 
@ProfHasanMandal https://t.co/bhmMzAp7gq",1
"#DENEYAP Teknoloji Atölyesi Öğrencileri İnsan Hayatını Önemsiyor 🩺

Çığ esnasında kazazedeyi korumak amacıyla proje geliştiren Girift Takımı, İnsanlık Yararına Teknoloji Yarışması finalisti olarak TEKNOFEST’teydi ✅

🏫 İstanbul #DENEYAP Teknoloji Atölyesi
#TEKNOFEST2020 https://t.co/Y39NQMO6FX",0
@BFentek ve @BkYalova Kampüsümüzdeki  lise öğretmenlerimiz ile bir toplantı yaparak Tubitak projeleri-Master 6( staj grupları)-proje grupları-Teknofest hakkında  paylaşımda bulunduk @tezel_berrak @ozgeeasln @dagozlem @EnverYucel https://t.co/YrpB0H4BTj,0
@BFentek öğretmenlerimiz ve @BkYalova lise öğretmenlerimiz ile bir toplantı yaparak Tubitak projeleri-Master 6( staj grupları)-proje grupları-Teknofest hakkında  paylaşımda bulunduk @tezel_berrak @ozgeeasln @dagozlem @EnverYucel https://t.co/mTiATPhUvr,0
@meowwsuu Evet. Hanımla teknofest e gelmiştik,0
Teknofest dolar galiba https://t.co/SbzYeYfNOJ,0
"TEKNOFEST 2020’de dereceye giren öğrencilerden Yılmaz’a ziyaret!
#Kahramanmaraş #TEKNOFEST #Hediye #carsamba @cemalyilmaz28 
https://t.co/0726KKuZpo",0
"24 - 27 EYLÜL 2020 tarihleri arasında Gaziantep'te yapılan TEKNOFEST 2020'de İnsanlık Yararına Teknoloji yarışmasında Alanya Bilim ve Sanat Merkezi öğrencileri Emsal Nevra BAYKARA ve Öykü DEMİRBAŞ ""Gelişmiş Avuç İçi Çağrı Sistemi"" projesiyle Türkiye 4.lüğü elde ettiler. https://t.co/hNvo0Gf0cn",0
TEKNOFEST'E  TÜRKİYE 4. 8. VE 11'NCİSİ AKYAZI'DAN ÇIKTI. https://t.co/wk9hVAh84G,0
‘Gaziantep TEKNOFEST-2020’de iki proje dereceye girdi https://t.co/IZnYfG3PNf @SONAjans1 aracılığıyla #Kahramanmaraş #sonhaberajansi #haber #Gaziantep #teknofest2020 #proje #eğitim #bilim #Trump #school #Students #yarışma #coronavirus #Corona #COVID19 #COVID #CovidCaughtTrump,0
"Teknofest-2020 Dereceye Girenlere Yılmaz’dan Hediye

https://t.co/dD1H95bWlG

#Kahramanmaraş",0
"#KodAdı2023 kapsamında gençlerimiz ile “Next Generation Science (Nexus) Projesi” kapsamında bilim ve teknoloji atölyelerimizde “Lego EV3 Mindstorms”, “Dünya Robot Olimpiyatları” ve “Teknofest” yarışmaları hazırlıklarımız başladı.
@topogluemre @Karkincam @Mustafa_Celik57 https://t.co/HcvsAghkpc",0
"#Teknofest2020'de 489 proje arasından 5. ve 10. olan öğrencilerimiz ile danışman öğretmenlerimize İl Müdürümüz Sn. Cemal Yılmaz tarafından hediyeleri takdim edildi.

@tcmeb @teknofest @cemalyilmaz28

https://t.co/SotKfSF4KX",0
Dünyaca bilinen ve ilginin yoğun olduğu TEKNOFEST 2020 yarışması final turunun sonuçları açıklandı. İlçemiz yarışmada 3 kategoride 3 ödül aldı.  @AhmetHasnun @Akyazkimamhati1 @MTAL,1
"PEMA Fen Lisesi öğrencilerimizden Salim Eren Kaya ve Muhammed Kutalp Keyik  TEKNOFEST 💦 İnsansız Sualtı Sistemleri Yarışması'nda 🤖 EN ÖZGÜN TASARIM ödülünü aldılar. Öğrencilerimizi tebrik ediyor, başarılarının devamını diliyoruz.
#profesyoneleğitim #başarı #teknoloji #TEKNOFEST https://t.co/3hydzq1nQB",1
Hazmedemedekleri şey onlar bira festivalleriyle öğünürken senin  TEKNOFEST düzenlemen..!,1
"@Chillepepper34 @NamikKemal3438 @Gnaeus_Pompeius @Erryan22216351 @ProfDemirtas Boşuna tartışmayalım, Türkiye'deki teknolojik gelişmeler, yapılan üretim hamleleri veya en basiti teknofest hakkında dahi bir kelam etmeyip, ABD 'li şirketleri övmek karşılaştırmak vs. bana artık masum gelmiyor. Bence artık siyasete girmeli profesör.",0
"TEKNOFEST kapsamında Gaziantep'te yapılan, 5. TÜBİTAK Uluslararası İnsansız Hava Araçları Yarışmasında birincilik ödülünü Cumhurbaşkanımız Sn. Recep Tayyip ERDOĞAN'dan alan İHAGER takımını belediyemizde ağırladık. Ekibimizi tebrik ediyor, başarılarının devamını diliyoruz. #Turhal https://t.co/aDjQ053FtG",1
@mkremind2 @GundemiAntep Teknofest Gaziantep’in festivali değil! Hatırlatırım,0
"REKTÖR KARAKAŞ, TEKNOFEST İHA YARIŞMASINDA TÜRKİYE İKİNCİSİ OLAN BİLSEM ÖĞRENCİLERİNİ KABUL ETTİ https://t.co/xCJga72tKw",0
Teknofest için Bayraktar’la görüşecekler https://t.co/dMMBIHRUhR #Günebakış @@gazetegunebakis aracılığıyla,0
@GundemiAntep Teknofest den sonra octoberfest da gaziantep de yapılacakmış doğru mu,0
"Parayı betona değil de, Teknokentlerde, kuluçka merkezlerinde ve diğer bölgelerdeki KOBİ'lere, buralarda şirket kuracak/kurmuş gençlere aktarsak gücümüze güç katar.
#teknofest lerde gençlerimizdeki heyacan hepimizi ümitlendiriyor. Başarılı genç beyinler en büyük sermayemizdir. https://t.co/m6Iw8yWGgI",1
"Rektör Karakaş, TEKNOFEST’te 2. Olan Lise Öğrencilerini Kabul Etti.

https://t.co/fkBYE38UAj https://t.co/DMJLL8Pi7F",0
"Dünyanın en büyük Havacılık, Uzay ve Teknoloji Festivali ""TEKNOFEST 2020"" Gaziantep'te yapıldı. #kpssmemur https://t.co/QyGigAcYfA",1
@osmantezel_ @GundemiAntep Teknofest Gaziantep' in değil sadece bu yıl Gaziantep'te yapıldı.,0
@GundemiAntep Festival olduğunu şehir hissediyor mu ki? Festivalle köfte yoğurup yemeyi karıştırıyor bizimkiler.Teknofest bu değerlendirmenin dışında tabi.,0
@mertc_s @emrullaahhhh @bpthaber Teknofest ile ilgili yaptıklarına bakabilirsin tatile falan gitmiyor yani,0
"2.seviyede ise, Katmerciler A.Ş ile Aselsan tarafından geliştirilen Silahlı İnsansız Kara Aracı.
İlk defa geçtiğimiz yıl Teknofest'te karşımıza çıkan bu araç için seri üretim sözleşmesi imzalanmış (Temmuz 2020)&gt;",0
Teknofest'e Akyazı damga vurdu https://t.co/gModpekP67,0
"Teknofest finalinde mücadele gururunu yaşatan Mehmet Görmez Anadolu İmam Hatip Lisesi  İHA ekibi öğrencilerimiz , okul müdürü ile   Müdürümüz Sn. Erdal KILINÇ ' ı ziyaret ettiler. 
#teknofestgaziantep
@tahirshn_mia @yasintepe @erdalkilinc27 https://t.co/5lbNYLdhLO",1
"Yeni gelen bilimsel örneklerin analizleri yapılırken, enstitümüz sayfasında sunduğumuz yayınlanmış bilimsel makalelerin listesi de mevcut. Teknofest'te yarışan öğrencilerimizde oldu. İklim değişikliği gerçeğiyle beraber, bilimsel çalışmalara devam 🇦🇶 https://t.co/OKtHloh7Ii",0
@aesermet Mesela teknofest gibi oluşumların destek olunması lazım,1
"TEKNOFEST 2020 Havacılık, Uzay ve Teknoloji Festivalinde, 1500 Metre Alçak İrtifa kategorisinde Türkiye birincisi olan Tanyeli Roket Takımımıza, nazik ziyaretlerinden dolayı teşekkür ediyorum. Gençlerimizle gurur duyuyoruz. Geleceğin @Selcuk'ları yetişiyor, ülkemiz güçleniyor. 🇹🇷 https://t.co/Ezf64hkC5g",1
"TEKNOFEST’in önemli paydaşlarından biri olan @HAVELSANResmi’ın Genel Müdürlüğü görevine atanan 
Dr. Mehmet Akif Nacar Beyefendiyi makamında ziyaret ettik. 

Nazik ev sahipliğinden ötürü Genel Müdürümüze teşekkür ediyorum. https://t.co/GVLog25Own",0
"#KılıçdaroğluNeSöyledi aa bide ne alakaysa şey dedi, gerekirse  CHP  olarak eğtim öğretim için öğrencilere yer veririz!!🤦‍♂️#TEKNOFEST'te gördük nasıl yer verdiğinizi CHP olarak eğtim öğretime olan katkınızı, #selcukbayraktar #teknofest gibi bir gurura a bile sahip çıkmadınız.",1
"Türkiye Rekoru ve Teknofest Uluslararası TÜBİTAK İHA yarışmasından aldığımız ödül sayesinde Üniversitemizi güzel temsil etmiş olmak ve eli boş dönmemek bizim için en büyük gurur kaynağı oldu. 

@universitemDEU Ailesine ve Sayın Rektörümüz @hotar_nukhet 'e teşekkür ederiz. 🙏🏆😇 https://t.co/1cStmxLGq9",1
"Liseler Arası Tübitak İHA yarışmasında 2. olan Menemen Fen Lisesi Meta Ekibini başarılarından dolayı tebrik ederiz. 🏆🏆

#TEKNOFEST2020 #teknofest #teknofestgaziantep https://t.co/TtvKKHiTy8",1
"Çok daha fazlasını başarabilmek için güzel bir başlangıç... Şimdi yeni projeler, yeni ödüller ve yeni rekorlar için kartallar yuvaya dönüyor..

#TEKNOFEST2020 #teknofest #teknofestgaziantep https://t.co/CvXru4I2J3",1
"Bu resmin altında yüzlerce sebep ve uzun bir hikaye var. Biz kısaca ""yeni başlıyoruz"" diyelim.

#TEKNOFEST2020 #teknofest #teknofestgaziantep https://t.co/ggXUKZVgwz",1
"SUFAI Proje Ekibi #SAFIRuav ile ödül töreninde sahneye davet ediliyor ve tören 1 dakikalığına güzelleşiyor.. 🏆

#TEKNOFEST2020 #teknofestgaziantep #teknofest https://t.co/YFrNh39mVm",0
"O zaman ödül töreni başlasın! 🏆

#teknofestgaziantep #TEKNOFEST2020 #teknofest https://t.co/3abBd9bZTi",0
"Teknofest 5.Uluslararası Tübitak İHA yarışması Dokuz Eylül Üniversitesi SUFAI Proje Ekibi 🏆

#SAFIRuav #TEKNOFEST2020 #teknofest #teknofestgaziantep #tubitak https://t.co/d3mqLc4LnH",0
"Birisi Türkiye rekortmeni, diğeri kupa sahibi.. 🏆😎
#SAFIRuav
#TEKNOFEST2020 #teknofest #teknofestgaziantep #tubitak https://t.co/hDMPn3fX8W",0
"Pist, çimen, güneş #SAFIRuav ! 🏆

#TEKNOFEST2020 #teknofest #teknofestgaziantep #tubitak https://t.co/9ntKwu0bBY",0
"Bize vakit ayırarak projelerimizi, rekorlarımızı dinleyen, @mfatihkacir Beyefendiye, yorumları ile bizi mutlu eden Belediye Başkanı @FatmaSahin Hanımefendiye, Örnek aldığımız ve övgüleri sayesinde gururlandığımız @Selcuk Beyefendiye çok teşekkür ederiz.
#TEKNOFEST2020 #teknofest https://t.co/Cou0DRobfF",1
"Konya Hocacihan Anadolu İHL öğrencilerinin Göktuğ 2 isimli uçağı, Teknofest’te deneme uçuşu sırasında düştü. Takım üyeleri bir gecede Göktuğ 1’i topladı. Bu gayretiyle takım, İnsansız Hava Araçları Yarışmasında mansiyon ödülünün sahibi oldu.

#İmamHatiplerTürkiyeninOkulları https://t.co/mBa7XRR1o8",0
"Bir tarafta @teknofest le gelecek nesillere ufuk çizen, ürettiği SİHA larla ülkesini çağ atlatan bir anlayış; diğer tarafta 5 gündür internet bağlantısı arızasını çözemeyen @TurkTelekom 

@umitonaltr 
@akaraismailoglu",1
"@BursaTeknikUni den gençlerimizin de olduğu @gencmsmb_gm Vefa Takımı @teknofest ""Yüksek İrtifa Roket"" yarışında Türkiye 2. oldular. Ziyaretimize geldiler, projelerle heyecan verdiler. Yolunuz açık gençler, BTÜ hizmetinizdedir.
@varank 
@Selcuk 
@ProfHasanMandal 
@YuksekogretimK https://t.co/ge8y1GB4Jq",0
"TEKNOFEST 2020 Yarışmalarına katılan Mersin takımlarımız deneyimlerini bizlerle paylaşacak, sorularınızı cevaplayacaklar. 2021 yarışmalarına katılmak isteyen tüm öğretmen ve öğrencilerimizi bekliyoruz. 

ID: 893 1524 8071
Passcode: 298962

@ziyaselcuk @aliihsansu_ @AdemKoca46 https://t.co/vQStmwRvN0",0
"Bu akşam TEKNOFEST 2020 yarışmalarına katılan Mersin takımlarımız deneyimlerini öğretmen ve öğrencilerimizle paylaşacaklar.

Saat: 20.00

Meeting ID: 893 1524 8071
Passcode: 298962

@MersinMEMArGe @AdemKoca46 @MersinMEM @aliihsansu_ @adnanboyaci @ziyaselcuk https://t.co/izGvY8VmBP",0
"Ortaokuldayken bizi Fen Bilimleri hocamız Teknofest'e götürecekti,, söz verdi ama götürmedi... Heves etmiştim resmen kursağımda kaldı 🥺 ondan sonraki sene de zaten okuldan gitti",0
@berkeeren_ Teknofest'deki cocuklar bile daha uzağa fırlattı :),0
#TEKNOFEST2020 de MFL ve #Manisa @DeneyapTurkiye Öğrencilerimiz ile katıldık. #DeneYap öğrencilerimizin İlk #Teknofest heyecanı görülmeye değerdi🧿 Örnek olan öğrencilerimiz gibi daha bir çok #DeneYap öğrencilerimiz gelecek Teknofest’lere damga vuracak❤️🇹🇷 #MilliTeknolojiHamlesi https://t.co/IG7vrzuYul,1
"@bpthaber @creatinyktu olarak son 3 senedir Teknofest’de ileri derece su altı sistemleri yarışmasında derece yapıyoruz( ilk iki sene şampiyonuyuz.) 
Memleketi gönüllü çalışan gençler kurtaracak diyip çıktık bu yola...",1
"Okullar bu dönem açılmadı, fakat biz açıldık⚡
Dönemin ilk toplantısını yüzyüze-online olarak gerçeklerştirirken gündemimiz Enderun Mühendislik Kulübü bünyesinde ikinci bir teknofest takımı kurmamızdı🧐 https://t.co/DHBJSM8t7S",0
"Fırat Üniversitesi Teknoloji Fakültesi,TEKNOFEST'te ""İnsanlık Yararına Teknoloji"" yarışmalarında ""Afet Yönetimi"" kategorisinde Türkiye birinciliği alan Öğrencilerimiz ve Prof.Dr İbrahim Türkoğlu Hocamızla bizi ziyaret ettiler.Bu ödülle Tüm Elazığ'ı ve Üniversitemizi mutlu ettiler https://t.co/EDibj4r0J3",0
Daha piyasada drone kelimesinden eser yoken multicopter ile egitim alirdik meslek lisesinde teknofest lerde hep meslek liseli sunu artik bi anlayin gelecegin yatirimi meslek liselerinde onlari yetistirecek ogretmenleri atayin artik #ÖgrtMüjde60Bin,0
"Tarımda Dijitalleşmenin Tam Zamanı 📱

Tarım alanlarında işletme maliyetlerini düşürmek ve daha verimli hale getirmek için proje geliştiren MFL Sci&amp;Tech Takımı, Tarım Teknolojileri Yarışması finalisti olarak TEKNOFEST'teydi 🌾

🏫 Manisa #DENEYAP Teknoloji Atölyesi
#TEKNOFEST2020 https://t.co/jpXbCh1NR5",0
@erkayayirik @IBTURKOGLU Bu gençler Türkiye Birincisi oldu şehrimiz ve Üniversitemiz adına güzel bir başarı elde edildi. Sıra şehrin yöneticilerin de sayın Vali Bir daha ki Teknofest in Elazığ da yapılması için çaba göstermelisiniz.,0
"MHP'den Teknofest'de derece yapan öğrencilere ziyaret - MHP Malatya İl Başkanı Mesut Samanlı, bu yıl Gaziantep'de düzenlenen Havacılık, Uzay ve Teknoloji Festivali TEKNOFEST 2020'de derece yapan öğrencileri ziyaret ederek hediye verdi. https://t.co/uWZdVRtXvw @malatyasurmans1",0
"MHP'den Teknofest'de derece yapan öğrencilere ziyaret - MHP Malatya İl Başkanı Mesut Samanlı, bu yıl Gaziantep'de düzenlenen Havacılık, Uzay ve Teknoloji Festivali TEKNOFEST 2020'de derece yapan öğrencileri ziyaret ederek hediye verdi. https://t.co/GNlsdb93H2 @malatyasurmans1",0
"MHP'den Teknofest'de derece yapan öğrencilere ziyaret - MHP Malatya İl Başkanı Mesut Samanlı, bu yıl Gaziantep'de düzenlenen Havacılık, Uzay ve Teknoloji Festivali TEKNOFEST 2020'de derece yapan öğrencileri ziyaret ederek hediye verdi. https://t.co/mgL4byyEpp @malatyasurmans1",0
"2020 Teknofest’ te “UMUT” Adlı 

“ENKAZ ALTI ARAMA KURTARMA ROBOTU “
ile

Türkiye Birincisi 🥇🏆🧿
olan,

Fırat Üniversitesi Yazılım Mühendisliği Öğretim Üyesi ve
Öğrencileri, fazlasıyla hakettikleri başarı belgesi ile cumhuriyet altınını aldılar.👏

⁦@IBTURKOGLU⁩ https://t.co/AHxvZEVhnt",1
"@Kemalistcagla @Hexadecimal6 @nocontextituu Evet sıralama belli zaten, 2020 teknofest ve teknopark birincisi YTÜ. Siz?",0
Teknofest 2020 İnsanlık Yararına Teknoloji Yarışmasında Denizli'yi temsil eden ve projelerini Cumhurbaşkanımız Sayın Recep Tayyip Erdoğan’a sunan Tavas Gazi İlkokulu müdürü İbrahim Çöllü; İl Başkanımız Sayın @necipfiliz 'i makamında ziyaret etti. https://t.co/vNTPgTJcwk,0
